"Species","genus","family","order","group","Ks","Kl","P50","MinWP_md","HSM","Hv","MAT","TMean_Warmest","TMean_Coldest","AP","Prec_Wettest","Prec_Driest","Prec_Seasonality","Prec_WetQ","Prec_DryQ","Prec_WarmQ","Prec_ColdQ","Diurnal_TRange","Isotermality","TSeasonality","TMax.Warmest","TMin.Coldest","TRange","TMean_Wettest","TMean_Driest","srad","sradMin","tmax","tmin","vapr","windMax","wind","ABDRock","AWCtS_60cm_1km_ll","clay_60cm","ph_60cm","sand_60cm","SWC_200cm","silt_60cm","AI","VPDMax","PC1","PC2","PC3"
"Hymenanthes macrophylla","Hymenanthes","Ericaceae","Ericales","Angiosperms",NA,NA,-2.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hymenanthes maxima","Hymenanthes","Ericaceae","Ericales","Angiosperms",NA,NA,-2.31,-1.2,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hymenosporum flavum","Hymenosporum","Pittosporaceae","Apiales","Angiosperms",NA,NA,NA,NA,NA,NA,16.7659360097467,21.5452937256518,11.4242206123664,1228.11420863309,170.857014388489,44.1052158273381,39.9710197225749,470.303956834532,158.916366906475,437.252697841727,184.25809352518,10.25213578665,48.384943073602,408.658312790685,26.8753597187481,5.72248201458145,21.1528777064179,21.2678357186935,12.3357014488831,17355.5817388082,9804.5845323741,21.8920039221537,11.6398681014133,1.3874295540958,3.73138489140023,3.12299160755796,137.346188340807,43.3596412556054,33.9533632286996,5.73847533632287,44.7282511210762,22.3704035874439,21.6977578475336,783.019784172662,1.72592216648605,-0.803937180282753,0.377409040169916,-1.7705251298296
"Hyptis emoryi","Hyptis","Lamiaceae","Lamiales","Angiosperms",NA,NA,NA,NA,NA,NA,21.947815057708,28.366869949713,15.7481706316878,393.585365853659,101.182926829268,2.17073170731707,89.8722937048935,250.329268292683,11.6585365853659,200.573170731707,68.7682926829268,15.525508066503,54.0135506420601,520.570750538896,36.6756096584041,7.58780486627323,29.0878046547494,24.6101627000948,22.7014227262357,18766.5294636052,11853.8536585366,29.7105691025897,14.1850609139698,1.46744918169045,2.91463414924901,2.51859756068486,122.702380952381,40.4047619047619,41.5476190476191,7.68095238095238,38.6547619047619,22.5238095238095,20.1309523809524,186.029268292683,3.84272070519206,-2.61826422235677,-3.51899089920165,-1.19601057855485
"Idesia polycarpa","Idesia","Salicaceae","Malpighiales","Angiosperms",2.01,NA,-4.47,NA,NA,NA,15.3452680856968,23.6622537950979,6.50175055209344,1727.67177242888,285.687089715536,42.8599562363239,59.8128584855495,760.949671772429,152.214442013129,695.498905908096,174.424507658643,7.84509478721368,29.7083327170274,699.906596845297,28.5262582140365,1.51291028512907,27.0133479241469,21.6274982051724,7.63920493690497,13867.4761180252,8682.30196936543,19.2678154704346,11.4227206234859,1.46549416683957,3.1474835781352,2.66799780785124,188.61135371179,42.5196506550218,27.9235807860262,5.75524017467249,35.910480349345,22.4082969432314,36.5502183406114,1483.59365426696,1.48237392600354,0.340715451425252,2.06433090606461,0.952777331393906
"Idiospermum australiense","Idiospermum","Calycanthaceae","Laurales","Angiosperms",NA,NA,-0.615,NA,NA,NA,23.4211806456248,26.039756834507,20.0348960161209,3275.67708333333,676.333333333333,48.8645833333333,80.4732274214427,1688.625,191.125,1228.72916666667,329.59375,7.23906247814496,52.126277923584,245.360167980194,30.0072915752729,16.1083332995574,13.8989582856496,25.2078127662341,21.4236109654109,19366.117980957,14620.0520833333,27.0407117406527,19.8016492227713,2.36668402825793,5.09895836313566,3.99687496572733,159.041666666667,47.0208333333333,37.53125,5.48645833333333,42.6979166666667,24.5416666666667,20.25,1854.19166666667,1.52615661186615,2.96716375432418,0.354588332349566,-2.50341927365642
"Ilex aquifolium","Ilex","Aquifoliaceae","Aquifoliales","Angiosperms",0.1611514345,7.735e-05,-4.098,-1.9,2.198,4.825131627,9.96626094327877,16.7327433874481,3.67946201586616,914.497364594693,98.7861686659397,53.1867048346056,18.6198995038623,280.022537259178,176.842829880044,207.312749909124,240.379770992366,7.92949041264874,35.681733415327,536.905631209234,22.4951881092273,0.244274808562783,22.2509133102936,8.68544998956639,9.84083590679599,11082.7464893803,2654.98282442748,13.9310061444546,6.00151573678484,0.994813099805494,4.52440930892125,3.87369554837328,197.521760744791,39.9834139286844,20.5192750937768,5.9050888055317,47.3195643331676,18.44086410268,32.5320197044335,1057.09250727008,1.28475065388014,-2.82686893789991,3.08623187574547,1.14048416341071
"Ilex asprella","Ilex","Aquifoliaceae","Aquifoliales","Angiosperms",1.200394928,0.0002743852892,-1.81862029,NA,NA,2.12510566317559,20.2680394836285,25.72799546378,14.135368680075,2600.02764976959,416.029953917051,93.5414746543779,54.0399016674763,1106.48617511521,313.847926267281,990.912442396313,345.405529953917,6.20689324299861,32.6595986801358,477.350191968927,29.6495391520487,10.300000023732,19.3495391129349,24.3321428738431,15.7400154276378,14947.6666524158,9959.6198156682,23.3714861144668,17.1645929714502,2.02528033635583,4.27695851446846,3.28957372766486,187.460829493088,43.741935483871,30.6705069124424,5.43870967741936,37.3041474654378,23.5230414746544,32.4239631336406,2013.36152073733,1.41941995535873,2.23600906902312,2.04115428230292,-0.221158196371797
"Ilex chapaensis","Ilex","Aquifoliaceae","Aquifoliales","Angiosperms",1.76,0.000355,-4.08,NA,NA,0.538705737916426,20.2909187659239,26.1931623801207,13.0709401888725,1690.74358974359,313.538461538462,26.6923076923077,74.0583016811273,848.846153846154,100.974358974359,789.717948717949,127.923076923077,7.9061965575585,35.7723605816181,541.042190551758,30.4102561168182,7.95641020016792,22.4538458310641,24.9564103835668,14.2252136377188,14827.8119491186,10308.6666666667,24.2440168918707,16.3378204688048,1.95564100681207,2.14871794443864,1.85512819656959,194.846153846154,42.2820512820513,32.5897435897436,5.76153846153846,34.7179487179487,22.5897435897436,33.0769230769231,1293.95384615385,1.60926988287627,1.11541948190986,0.641869980320136,1.27203830731093
"Ilex chinensis","Ilex","Aquifoliaceae","Aquifoliales","Angiosperms",0.29,5.5e-05,-2.84,NA,NA,1.89655172511891,16.3706617804135,25.8550490267137,6.43083331374561,1560.41764705882,264.329411764706,39.5294117647059,57.984504811904,682.114705882353,146.820588235294,579.517647058824,163.520588235294,8.22965682674857,27.821375616859,791.425318280388,31.1408823013306,1.36323529720745,29.7776470296523,22.6942157577066,7.85176469438216,13857.7311178768,8476.53235294118,20.4854901958914,12.2558333204073,1.54297303943073,2.72264705335393,2.35840686209062,197.908554572271,41.2271386430678,29.0176991150442,5.9401179941003,31.882005899705,22.0029498525074,39.5014749262537,1269.90117647059,1.93124455374795,0.148099748236645,1.37995779652062,1.64811791529876
"Ilex cochinchinensis","Ilex","Aquifoliaceae","Aquifoliales","Angiosperms",0.79,9.9e-05,-5.94,NA,NA,0.844228809645821,22.8126894343983,26.0662879076871,18.7507576942444,2757.65909090909,596.886363636364,46.75,88.6843348416415,1549.13636363636,168.590909090909,1542.34090909091,173.727272727273,4.87424237077886,37.1477323445407,299.786395679821,28.8795453418385,15.7227274287831,13.156817891381,25.9856060201471,19.2863634499637,16078.7974520597,11360.5227272727,25.2498104355552,20.3755682381717,2.34517040577802,4.40454544804313,3.68049243905328,177.045454545455,43.7272727272727,35.1590909090909,5.39545454545455,36.4545454545455,25.6590909090909,28.9090909090909,1919.875,1.08990479882493,3.25073079870267,1.5371240631462,-0.901902156358614
"Ilex corallina","Ilex","Aquifoliaceae","Aquifoliales","Angiosperms",0.35,7.7e-05,NA,NA,NA,1.96078431372549,15.4338685350681,22.9889908799338,6.94250764540576,1161.10091743119,220.440366972477,16.5871559633028,75.6369147344467,585.477064220183,58.9082568807339,568.48623853211,60.9633027522936,8.86819571311321,33.9297682035954,652.306226257884,28.0458716471261,1.35596331284134,26.6899082463816,22.2209481055583,7.07354743177191,13154.4097978784,8384.70642201835,19.8679663981866,10.9997707009315,1.3602293538391,2.09633026648005,1.63073393948581,197.366972477064,41.8715596330275,30.743119266055,6.38899082568807,30.0091743119266,22.6880733944954,39.697247706422,1015.27981651376,1.63832912460256,-0.298931412362511,1.18817372547549,2.13945464333592
"Ilex elmerrilliana","Ilex","Aquifoliaceae","Aquifoliales","Angiosperms",0.497,NA,NA,NA,NA,NA,17.878758206087,26.9823530234543,8.02385620509877,1561.39215686275,261.921568627451,39.7843137254902,56.3799300100289,691.745098039216,153.666666666667,544.843137254902,187.333333333333,8.25686273387834,28.1194087009804,773.903010349648,32.3607840818517,2.86274509263389,29.4980389838125,22.2294117796655,10.226143804251,14224.4934895833,9215.80392156863,22.007189395381,13.7503267176011,1.69939541816711,2.45686274416306,2.06405228259517,199.294117647059,40.2156862745098,29.7254901960784,5.94313725490196,31.6862745098039,21.6078431372549,39.0196078431373,1231.79215686275,2.16282067103222,0.237615716296752,0.879784484492734,1.73770867368966
"Ilex inundata","Ilex","Aquifoliaceae","Aquifoliales","Angiosperms",NA,NA,NA,NA,NA,1.29866059496779,25.0573741926564,25.7826139326576,24.0308154195333,2449.69784172662,318.215827338129,99.0431654676259,43.7453773141765,899.503597122302,326.568345323741,561.978417266187,547.302158273381,10.2161870277185,77.6712500757451,73.7917933704184,31.579136580872,18.1453237139064,13.4338128275151,25.1764987835781,24.6273382104558,14134.2032303844,12096.5683453237,30.1654676670651,19.9492805192796,2.57761992053162,1.64604316512458,1.4239808192356,196.710144927536,42.8115942028985,34.4420289855072,4.98188405797101,43.8913043478261,22,21.9202898550725,1897.86043165468,2.03633479687433,3.08478691056228,-0.000297132583616954,0.425286491182781
"Ilex triflora","Ilex","Aquifoliaceae","Aquifoliales","Angiosperms",0.24,5.6e-05,-1.28,NA,NA,0.528834992376844,19.6477983295918,25.4668560434471,13.0491950862448,1960.09943181818,323.167613636364,55.2954545454545,59.0548358667981,866.122159090909,196.295454545455,715.860795454545,280.994318181818,7.79464959895069,42.4794279120185,508.460454203866,30.0426136092706,8.32329545354217,21.7193181379275,23.1237688931552,14.3347537634386,14796.8989313299,10452.7386363636,23.5451230596412,15.7504734749144,1.92209042811936,2.51335226168687,2.09076704017141,190.86402266289,43.4475920679887,32.371104815864,5.71643059490085,34.4277620396601,23.1898016997167,33.5920679886686,1540.30909090909,1.63583317544206,1.48166851783112,1.08641872273769,0.847038005503151
"Illicium anisatum","Illicium","Schisandraceae","Austrobaileyales","Angiosperms",NA,NA,-3.656,NA,NA,NA,13.6872641552919,21.8289307963173,5.4103773709082,2145.92295597484,344.861635220126,60.5314465408805,52.1406337660064,893.825471698113,210.069182389937,846.12893081761,228.783018867925,7.50814989902688,29.770741030855,670.582151305001,26.4948113054599,0.505345908327485,25.9894653866126,20.325052391808,6.05065513647062,13883.4422139102,8590.06918238994,17.4413390804387,9.93318921515027,1.33689072297054,4.43679243738546,3.74848008530695,183.562893081761,44.4732704402516,27.4465408805031,5.36525157232704,38.5377358490566,23.3930817610063,34.4638364779874,1971.78066037736,1.14194720168971,0.919671074164998,3.15658248518395,0.00352734788650357
"Illicium floridanum","Illicium","Schisandraceae","Austrobaileyales","Angiosperms",NA,NA,-3.284,NA,NA,NA,18.5796955362562,26.5375644931852,10.0789989583633,1532.22910216718,170.56346749226,82.1486068111455,20.1563347559595,465.195046439628,296.708978328173,426.176470588235,399.97213622291,12.5231165369229,42.0234972242231,670.942960378924,32.8473683761738,3.01362227805351,29.8337460804281,18.2854488685773,18.8534571556115,16184.80367768,8765.65015479876,24.841253812099,12.3181372618897,1.65582042360453,3.16408668213954,2.56519607715193,200,35.9938080495356,24.8575851393189,5.21671826625387,47.7956656346749,19.359133126935,27.6965944272446,990.678018575851,2.45832325387551,-0.615784271343025,0.30073684871519,0.548842387115544
"Inga acreana","Inga","Leguminosae","Fabales","Angiosperms",NA,NA,NA,NA,NA,0.250586890911957,23.6029891262884,24.2548551352128,22.6763042988984,2434.58260869565,319.926086956522,100.182608695652,42.0648272058238,886.65652173913,336.626086956522,584.534782608696,556.421739130435,10.126847814477,81.3340297201405,66.8161721934443,29.7439130202584,17.1178261777629,12.6260868404223,23.7423913416655,23.207101494333,14738.5757472826,12857.6956521739,28.6664130418197,18.5395652149035,2.34641304275264,1.62999999911889,1.40467390521713,186.939130434783,44.3739130434783,36.8739130434783,5.16739130434783,38.2173913043478,23.7260869565217,25.2695652173913,1843.2552173913,1.81086537436589,3.36321755559933,0.180637486339554,0.132059517404107
"Inga alba","Inga","Leguminosae","Fabales","Angiosperms",NA,NA,NA,NA,NA,1.84988097838037,24.8341703598045,25.6590841848354,23.8467010979814,2350.7223042836,344.553914327917,61.6617429837518,53.8792678263902,942.989660265879,228.618906942393,460.25258493353,613.675036927622,9.95647462115154,77.5450860478501,75.3540418165649,31.3525848275978,18.339881904016,13.0127029390772,24.811915297628,24.6377400041859,15752.219823209,13503.1418020679,29.8124076527718,19.8559329992207,2.51145372433007,1.84889215988106,1.52257508884681,193.736214605067,43.193740685544,37.1266766020864,5.13293591654247,40.2131147540984,23.1385991058122,22.9985096870343,1639.17459379616,2.01862194698639,2.87820626181752,-0.617118639841699,0.167275779886157
"Inga bourgonii","Inga","Leguminosae","Fabales","Angiosperms",NA,NA,NA,NA,NA,1.20789338911993,25.3832125732864,26.0668277648336,24.5069242652488,2519.53140096618,340.304347826087,99.280193236715,43.4083700594695,946.63768115942,333.236714975845,533.797101449275,620.676328502415,9.81223828320342,80.0110185779811,65.594587031194,31.5792270328688,19.1734299774907,12.4057970553781,25.3914653943933,25.1851046189018,14985.8703625075,12839.4396135266,30.2893316941561,20.4770933694886,2.62213768244941,1.65893719363328,1.39629629700656,195.946601941748,42.7378640776699,36.6359223300971,5.00728155339806,40.3398058252427,22.9514563106796,23.368932038835,1861.32270531401,2.0260264593046,3.43194302797849,-0.258024153663003,0.275890871371018
"Inga brevialata","Inga","Leguminosae","Fabales","Angiosperms",NA,NA,NA,NA,NA,0.842730444956197,26.1024301846822,26.8069445292155,25.4444444974263,2203.16666666667,334.833333333333,52,56.805136680603,933.083333333333,188.583333333333,417.333333333333,573.75,9.92013883590698,77.5376656850179,58.5393174489339,32.633333047231,19.7000001271566,12.9333329200745,25.9125000635783,26.0180554389954,14806.1875,12417.4166666667,31.0625,21.1423610051473,2.78895833094915,1.34999999403954,1.15347222983837,200,40.75,37.6666666666667,4.89166666666667,41.0833333333333,22.6666666666667,21.6666666666667,1631.725,2.24747115250159,2.98349504434433,-0.947491574526425,0.641525976401073
"Inga capitata","Inga","Leguminosae","Fabales","Angiosperms",NA,NA,NA,NA,NA,0.605064573138011,24.4782212882914,25.5578494533416,23.1778136386666,2086.48279569892,296.667741935484,69.3376344086022,49.0153752880712,823.475268817204,239.595698924731,459.132258064516,509.165591397849,9.44178313644983,73.7972650179299,98.6067951592066,30.8477418530372,17.9061290361548,12.9416128199588,24.6569713469475,24.0184767261628,15464.7619140625,12553.4397849462,29.199112865489,19.7573297592901,2.5080770661754,1.87440859694635,1.58739246937536,196.24597207304,42.4854994629431,37.9280343716434,5.13694951664876,40.8088077336198,22.9011815252417,21.6165413533835,1520.98634408602,1.78211961872814,2.56949513241478,-0.426412319524342,0.286104177554856
"Inga cayennensis","Inga","Leguminosae","Fabales","Angiosperms",NA,NA,NA,NA,NA,0.994220573746485,24.8761427674112,25.67848108187,23.8582981568349,2292.64556962025,321.130801687764,78.7172995780591,49.9505897473685,889.10970464135,267.472573839662,462.696202531646,612.105485232068,9.59145568493549,78.156063498324,75.4290303097495,31.0810126775428,18.718987380402,12.3620252850689,24.7535864431647,24.8531644917742,15799.9620665216,12974.5654008439,29.6718704851368,20.0804149410393,2.55559072514627,1.82953585703162,1.5560126543548,197.147679324895,42.4978902953587,37.0717299578059,5.15316455696203,42.5443037974684,22.6244725738397,20.7805907172996,1673.02700421941,1.93527965026315,2.79988110326196,-0.566232860114408,0.152437442542045
"Inga chartacea","Inga","Leguminosae","Fabales","Angiosperms",NA,NA,NA,NA,NA,0.871463564363277,24.6444289121735,25.2803370550777,23.7665730272786,2464.06741573034,330.14606741573,95.1685393258427,46.104022813647,924.567415730337,321.516853932584,662.095505617978,469.668539325843,10.0878276932106,80.0620788831389,64.1360150562244,30.8432584398248,18.0685393595963,12.7747190936228,24.8567415837491,24.07874541872,13948.5744382022,12097.7303370787,29.6883427052016,19.600514974487,2.50828183601412,1.55000000154034,1.34920412134588,193.76404494382,43.7078651685393,35.7359550561798,5.10730337078652,39.4887640449438,23.3876404494382,25.0898876404494,1918.65337078652,2.0073797405715,3.48983573208813,0.139322816830179,0.486707669604699
"Inga coruscans","Inga","Leguminosae","Fabales","Angiosperms",NA,NA,NA,NA,NA,0.656494119775201,24.1359348044824,24.8449735944233,23.3759260429907,2544.63492063492,370.994708994709,77.4761904761905,51.8314866363687,984.37037037037,287.486772486773,635.708994708995,619.396825396825,9.35758378518321,81.7753836818473,60.9978685732241,29.9777778242,18.4338624351239,11.5439153903376,24.15837745061,23.9447090007641,15752.5856378142,13943.5608465608,28.8147265923717,19.4571428500786,2.50249118653555,2.01798940808685,1.62323633262089,192.507936507937,46.015873015873,36.7619047619048,5.32857142857143,38.2698412698413,24.8730158730159,25.3650793650794,1845.04338624339,1.69627233298924,3.52059173659616,-0.0299479725625702,-0.0449767023197864
"Inga cylindrica","Inga","Leguminosae","Fabales","Angiosperms",NA,NA,NA,NA,NA,4.77462589804973,23.24319907887,24.4614488317611,21.5721884527467,1814.34346504559,285.732522796353,37.8267477203647,62.4252005232141,785.367781155015,141.553191489362,479.577507598784,326.504559270517,10.6974417271947,71.5243634047117,121.334449483993,30.3100303719471,15.1528875545165,15.1571428043864,23.8436677115304,22.0656534763093,15472.4141456117,13102.0790273556,28.5919198555062,17.8944781775895,2.23100303516562,2.09848023529835,1.76874366284866,192.498480243161,42.9544072948328,37.2340425531915,5.2741641337386,41.419452887538,22.5440729483283,21.6626139817629,1264.07112462006,1.94077853199626,1.77479791879317,-0.618447646778461,0.347035285122086
"Inga edulis","Inga","Leguminosae","Fabales","Angiosperms",0.627,3.89058513505659e-05,NA,NA,NA,0.620507996021784,23.853341794813,24.9032995279004,22.6298389038999,2217.66173031956,314.60872954014,73.6453624318005,48.7071225187877,855.851130163679,260.996882307093,508.746687451286,541.315666406859,9.71155491678025,76.5539764618372,94.1567876812823,30.3019485027643,17.3207326471016,12.9812158694605,24.1657574063433,23.321940724216,15706.670690642,13191.0982073266,28.7091192299745,18.9975642920098,2.39336061394038,1.90756040337675,1.59097167772886,193.730679156909,43.8727556596409,37.2607338017174,5.29617486338798,39.8407494145199,23.6690085870414,23.2529274004684,1589.78012470772,1.68753266751435,2.76114464430024,-0.227241323753762,0.149824942532915
"Inga laurina","Inga","Leguminosae","Fabales","Angiosperms",NA,NA,NA,NA,NA,0.502319275013475,23.9598579159525,25.3253406323084,22.3018444219116,1746.23429710867,282.652043868395,40.8454636091725,64.5962548840676,770.315054835493,147.232303090728,446.0518444666,327.147557328016,10.1772100252739,71.3448131785673,126.261768044408,30.9120637640758,16.4655035147044,14.4465602473509,24.5255567022002,23.1065304063015,16793.1088550754,13689.9541375872,29.0484629247861,18.8712529104467,2.32428714416082,2.35972083862852,1.9579179145522,189.14556331007,42.5194416749751,36.8344965104686,5.50528414755733,42.1684945164507,22.9850448654038,21.3539381854437,1140.95982053838,1.8631694438668,1.5495379929241,-0.958833758835107,-0.0678035670190143
"Inga leiocalycina","Inga","Leguminosae","Fabales","Angiosperms",NA,NA,NA,NA,NA,0.338525936527666,24.6094886743214,25.3395279979987,23.8142083725043,2581.54867256637,353.52802359882,90.4513274336283,45.7410398668947,964.097345132743,318.994100294985,538.98820058997,639.327433628319,9.3636184709262,80.0118146913241,63.203154893048,30.6174040656526,18.8327433755264,11.7846606938185,24.6185349292811,24.5745820872552,15925.062934988,13625.5162241888,29.2912978788393,19.9276794320011,2.55124878355887,2.03598819545588,1.643977391333,194.331360946746,44.4704142011834,36.9763313609467,5.17721893491124,38.6479289940828,24.189349112426,24.6597633136095,1824.9598820059,1.79019089904509,3.46272984493775,-0.183310324541924,-0.0521104888943524
"Inga microcalyx","Inga","Leguminosae","Fabales","Angiosperms",NA,NA,NA,NA,NA,0.623698015968649,26.3291664123535,27.1599998474121,25.6900001525879,2283.4,372,36.6,64.9771514892578,1030,142.8,205.8,1004.4,8.75833330154419,74.4834106445312,64.5371978759766,32.8599994659424,20.9200004577637,11.9399990081787,25.7833332061768,27.0666667938232,15400.5998046875,12840,30.7083339691162,21.95,2.79299993515015,1.72000002861023,1.41000003814697,200,40.2,33.8,5.26,48.2,21,18.4,1598.94,2.35510980634925,1.91016853516288,-1.31584233592233,0.391884173039461
"Inga multinervis","Inga","Leguminosae","Fabales","Angiosperms",NA,NA,NA,NA,NA,0.612919038049339,22.4353349255581,22.958987011629,21.6916665656894,2793.6862745098,337.5,145.323529411765,33.42134921691,947.843137254902,469.980392156863,675.647058823529,714.352941176471,9.79321895393671,85.4595891167136,52.8651514333837,28.150980351018,16.6029412325691,11.5480391184489,22.4032679819593,22.2952614017561,13612.6070101869,11817.1666666667,27.3319445217357,17.5387255117005,2.25475489976359,1.61372548224879,1.44877449846735,190.411764705882,46.2843137254902,36.2647058823529,5.21960784313725,39.078431372549,24.4019607843137,25.0490196078431,2350.06568627451,1.54607739623102,4.10416488143583,1.11071881442362,0.134211137404104
"Inga ruiziana","Inga","Leguminosae","Fabales","Angiosperms",NA,NA,NA,NA,NA,1.58345000852767,24.3042228621555,25.0248234083657,23.4728965667401,2796.02119460501,374.560693641619,103.19267822736,42.0147222324143,1010.36994219653,359.111753371869,633.510597302505,687.678227360308,9.43008991197355,81.024621158666,64.0714892348802,30.150289013666,18.4391137168587,11.7111752974964,24.2945086400174,24.1761721149805,16009.4017754998,13989.2138728324,29.0192678521364,19.5891778922724,2.51863679915724,2.1755298705689,1.73721901127828,192.886538461538,45.9019230769231,36.4961538461538,5.27596153846154,37.8096153846154,24.9057692307692,26.0576923076923,2011.97842003854,1.65841062475519,3.82412252130706,0.149804227079501,-0.20446847883075
"Inga sarmentosa","Inga","Leguminosae","Fabales","Angiosperms",NA,NA,NA,NA,NA,0.453039253062368,24.8723484386097,25.5333336916837,24.1363634629683,2330.54545454545,345.272727272727,79.2727272727273,49.7379375804554,933.636363636364,266.090909090909,357,665,9.34621212699196,80.6144173362038,57.0372021415017,31.0363641218706,19.3272725018588,11.7090917067094,24.678788098422,25.1075758500533,16177.015181108,13375.3636363636,29.5454545454545,20.1992421583696,2.59401516480879,1.78181817314842,1.46818183227019,199.363636363636,42.7272727272727,44.3636363636364,4.94545454545455,35.6363636363636,24,20.3636363636364,1636.84545454545,2.02440995593764,3.50620113751258,-0.960598868530336,0.136799089844728
"Inga semialata","Inga","Leguminosae","Fabales","Angiosperms",NA,NA,NA,NA,NA,5.14967934388636,22.1565191878618,24.0816085173612,19.9871300153037,1996.76178812002,278.843845682792,72.0434782608696,45.5836420508885,757.55480710349,250.459277403552,531.3361910594,416.30128597673,10.3914421225207,69.6860757536926,169.891412128208,29.638824189578,14.1030618445372,15.5357623401041,23.2450602210816,20.5977954692222,15507.8011478347,12195.0440906307,27.3522402172941,16.960798140435,2.14633343512488,2.3755052035671,1.96878444520666,191.033047735618,44.264993880049,39.6756425948592,5.3328641370869,38.2264381884945,24.1046511627907,22.4657282741738,1433.45890998163,1.70241968025325,2.30722700488301,0.00792225353959509,0.0898708180951086
"Inga sertulifera","Inga","Leguminosae","Fabales","Angiosperms",NA,NA,NA,NA,NA,1.43282272273518,25.2153495755689,25.9391761922288,24.4681991626476,2652.63505747126,380.367816091954,85.0833333333333,46.8968835918383,1013.39367816092,306.948275862069,487.945402298851,718.258620689655,9.23635060211708,79.8946873127729,60.5210489404613,31.2195401465756,19.5896551609039,11.629884993893,25.0412835060865,25.3515325633959,16139.384083715,13825.6379310345,29.8335249122532,20.5971743210979,2.63883859604255,1.90545976658662,1.5351293129825,196.779369627507,43.7363896848138,37.7048710601719,5.07621776504298,38.9570200573066,23.9025787965616,23.6618911174785,1871.56982758621,1.82402832222465,3.60346955806826,-0.388486443403127,-0.0152793745209207
"Inga spectabilis","Inga","Leguminosae","Fabales","Angiosperms",NA,NA,NA,NA,NA,3.79808077812891,24.3282737850402,25.0032091436919,23.6402174567584,2969.84472049689,405.034161490683,103.149068322981,46.8196831638028,1081.75155279503,371.60248447205,657.496894409938,791.748447204969,9.19738607525085,82.6703856331961,55.9158591868715,30.0413043365715,18.870186342771,11.1711179958367,24.2481366743953,24.3510868993605,16248.143915591,14342.5372670807,28.9269668981896,19.7295807574106,2.538837987999,2.05341615365899,1.62492236180335,195.071428571429,46.1273291925466,35.5745341614907,5.36490683229814,38.6801242236025,24.9285714285714,26.0931677018634,2106.82670807453,1.70847388864408,3.98848953843048,0.115494566836368,-0.193951562891587
"Inga stenoptera","Inga","Leguminosae","Fabales","Angiosperms",NA,NA,NA,NA,NA,0.444542963899332,25.5628969010853,26.1989682152158,24.7629365012759,2549.95238095238,330.019047619048,103.5,40.2802744820004,926.442857142857,352.390476190476,539.290476190476,632.495238095238,9.58682540030706,80.9904362088158,59.8816128730774,31.5299998601278,19.5933333533151,11.936666511354,25.4707143147786,25.4657142003377,14528.0194521949,12559.7904761905,30.3563095365252,20.7694841430301,2.68423016752516,1.42809523372423,1.20170634417307,198.293269230769,42.8894230769231,34.1009615384615,4.99615384615385,41.6923076923077,22.7403846153846,24.5673076923077,1966.90285714286,1.9072088831392,3.47536886032673,-0.0166878613662615,0.453103529042221
"Inga tenuistipula","Inga","Leguminosae","Fabales","Angiosperms",NA,NA,NA,NA,NA,0.856528396396847,25.1755914257419,25.7465591799828,24.3770967668103,2914.36774193548,353.735483870968,136.81935483871,33.0365935294859,994.316129032258,452.316129032258,688.329032258065,644.129032258065,9.72580647622385,82.4990479992282,57.1656002167732,31.021935432188,19.1438709443615,11.8780644878264,25.1765592390491,24.9646237404116,13970.8489352319,12170.2387096774,30.0384946515483,20.3126881445608,2.62532797167378,1.25870967872681,1.11704300872741,197.671052631579,43.1710526315789,35.7105263157895,4.98157894736842,39.6381578947368,23.1907894736842,24.9868421052632,2324.42064516129,1.88245103426741,4.30799778967248,0.461184409729458,0.471189391949027
"Ipomoea wolcottiana","Ipomoea","Convolvulaceae","Solanales","Angiosperms",2.2,NA,NA,NA,NA,NA,23.2465817742719,25.2110779014176,21.0563871475037,1069.90419161677,243.940119760479,5.5748502994012,102.566610461937,635.125748502994,21.7005988023952,378.221556886228,43,13.2283931949181,69.8331471288989,171.258401562354,32.196407215324,13.1622754563828,19.0341317239636,24.4400199901558,21.6173652603241,17963.5738269555,14662.3353293413,29.8607785116413,16.6323853195784,2.05020959291629,2.71197603062955,2.29905189368539,130.147928994083,42.2189349112426,41.6449704142012,6.52603550295858,36.585798816568,25.0887573964497,22.0828402366864,598.823952095808,2.73799607883599,0.0593078409741608,-2.30301136604816,-1.43239285390258
