"rowname","B1","B2","S9","H4","sex","species","body_region","L","a","b","C","h","carotenoid","indiv_rep"
"Strix_aluco_f.Female.throat",31.25834,0.0779509725685786,0.594792399718508,0.617465091059861,"female","Strix_aluco","throat",7.24232278517895,3.13597647390015,3.09229380937021,4.40416047031946,44.598156283509,0,"f"
"Strix_aluco_f.Female.wing_cov",17.8909,0.044615710723192,0.596738865904113,0.520103294444082,"female","Strix_aluco","cov",3.96737020566815,1.85072150925863,1.42213720308343,2.33401892220833,37.5395084796672,0,"f"
"Strix_nebulosa_a.Male.back",21.18785,0.0528375311720698,0.440763052208835,0.514930516905939,"male","Strix_nebulosa","back",4.52440971270808,1.7620586341946,0.640037570521279,1.87469963514652,19.9626840905708,0,"a"
"Strix_nebulosa_a.Male.belly",74.00564,0.184552718204489,0.149533565026523,1.15426102302327,"male","Strix_nebulosa","belly",16.3796314887724,2.83817648537771,-1.19546998886422,3.07967437506402,337.158658834462,0,"a"
"Strix_nebulosa_a.Male.crown",14.5201,0.0362097256857855,0.467086834733894,0.505682692484223,"male","Strix_nebulosa","crown",3.09451713403072,1.1851877064574,0.435642906836509,1.26271716619943,20.1820609048825,0,"a"
"Strix_nebulosa_a.Male.tail",32.21003,0.0803242643391521,0.405568601140557,0.678969540824697,"male","Strix_nebulosa","tail",7.05759031167004,2.32941511863219,0.83054481328898,2.47305064278786,19.6235149555224,0,"a"
"Strix_nebulosa_a.Male.throat",16.37544,0.0408365087281796,0.480763405028779,0.484117128537718,"male","Strix_nebulosa","throat",3.48309442315741,1.43966366030437,0.549660434314314,1.54102499910014,20.8967468431603,0,"a"
"Strix_nebulosa_a.Male.wing_cov",21.3883,0.0533374064837905,0.517397198373249,0.487361761374673,"male","Strix_nebulosa","cov",4.61522211341609,1.98721141788705,1.10536058625865,2.27394618340776,29.0844324086824,0,"a"
"Strix_nebulosa_b.Male.back",17.50972,0.0436651371571072,0.548007488633324,0.462818740293424,"male","Strix_nebulosa","back",3.76680144358156,1.79489930811488,0.994431995894052,2.05196455152839,28.9878640603087,0,"b"
"Strix_nebulosa_b.Male.belly",62.71203,0.156389102244389,0.200163231993471,1.15485849955731,"male","Strix_nebulosa","belly",14.4645367284878,2.48035096828719,0.0236188356469436,2.48046341946027,0.545575491752516,0,"b"
"Strix_nebulosa_b.Male.crown",12.7574,0.0318139650872818,0.523277467411546,0.56947748828303,"male","Strix_nebulosa","crown",2.79996087563953,1.21596858935244,0.650838091854788,1.37919173145032,28.1575833394186,0,"b"
"Strix_nebulosa_b.Male.tail",32.99161,0.0822733416458853,0.469148620587363,0.832247288616314,"male","Strix_nebulosa","tail",7.82931521596861,2.60328377345992,2.03868853422046,3.306559744617,38.065273561582,0,"b"
"Strix_nebulosa_b.Male.throat",28.08646,0.0700410473815461,0.391559202813599,0.461630195937337,"male","Strix_nebulosa","throat",5.85312617764096,1.93019888486703,0.247091704467073,1.94595016522993,7.29496286660504,0,"b"
"Strix_nebulosa_b.Male.wing_cov",27.03001,0.0674065087281795,0.488975356679637,0.540413099328366,"male","Strix_nebulosa","cov",5.87236158449746,2.33978647038766,1.23961055443744,2.64787368537131,27.9144837617448,0,"b"
"Strix_nebulosa_c.Male.back",23.35953,0.0582531920199501,0.448306595365419,0.546812581186077,"male","Strix_nebulosa","back",5.02224019294449,1.86169457199611,0.712127141558327,1.99324653396007,20.9326302664045,0,"c"
"Strix_nebulosa_c.Male.belly",76.93763,0.191864413965087,0.202690434926137,1.14175749172901,"male","Strix_nebulosa","belly",17.5443352800061,3.14768760048822,-0.367586706053524,3.16907829135454,353.339173237189,0,"c"
"Strix_nebulosa_c.Male.crown",20.46903,0.0510449625935162,0.417234154007334,0.581915017667048,"male","Strix_nebulosa","crown",4.3978789368503,1.51256453822232,0.458434312606615,1.58051051918765,16.8612235909965,0,"c"
"Strix_nebulosa_c.Male.tail",39.82171,0.0993060099750624,0.398659737417943,0.736685941175592,"male","Strix_nebulosa","tail",8.88837921033371,2.77699162431963,1.30511167298553,3.06838702912531,25.172267367286,0,"c"
"Strix_nebulosa_c.Male.throat",19.5919,0.0488576059850374,0.451706036745407,0.345420600625409,"male","Strix_nebulosa","throat",4.02356868181108,1.43551810909373,0.269088557771802,1.46052076105057,10.6169142933923,0,"c"
"Strix_nebulosa_c.Male.wing_cov",19.60934,0.0489010972568579,0.476604448990028,0.512609206428754,"male","Strix_nebulosa","cov",4.20188800594922,1.72782348532713,0.688862615175645,1.86008217534458,21.7365802700784,0,"c"
"Strix_nebulosa_d.Female.back",21.46288,0.053523391521197,0.524422735346359,0.477947047012327,"female","Strix_nebulosa","back",4.61062403334738,2.13767153469088,1.07521439911601,2.39284884484877,26.7016604889615,0,"d"
"Strix_nebulosa_d.Female.belly",84.72926,0.211294912718204,0.153706337916864,1.17798647273998,"female","Strix_nebulosa","belly",19.0189475755245,3.17780061608944,-1.0471825971255,3.34589422237776,341.761366015243,0,"d"
"Strix_nebulosa_d.Female.crown",19.72374,0.0491863840399002,0.344252531268612,0.528018531615028,"female","Strix_nebulosa","crown",4.16758048074635,1.41427506910929,0.20719365949512,1.42937160446088,8.33463682885375,0,"d"
"Strix_nebulosa_d.Female.tail",34.87495,0.0869699501246883,0.427180101887923,0.777017275869657,"female","Strix_nebulosa","tail",7.94600987256387,2.62626116076886,1.47778620380384,3.01348631135368,29.3662762133907,0,"d"
"Strix_nebulosa_d.Female.throat",20.6862,0.0515865336658354,0.432521562658549,0.535879363410143,"female","Strix_nebulosa","throat",4.42107618890689,1.5763214155648,0.543702675498969,1.66745368886603,19.0302696849532,0,"d"
"Strix_nebulosa_d.Female.wing_cov",15.71751,0.0391957855361596,0.549025487256372,0.433475902491491,"female","Strix_nebulosa","cov",3.36964939309135,1.58810378440372,0.933530846523534,1.84216000158736,30.4481771518955,0,"d"
"Strix_nebulosa_e.Female.back",17.38868,0.0433632917705736,0.499564586357039,0.426779817024446,"female","Strix_nebulosa","back",3.68036857589231,1.60171738463472,0.745896985668237,1.76687885647829,24.9707252486198,0,"e"
"Strix_nebulosa_e.Female.belly",52.57289,0.131104463840399,0.121598750162739,1.24040481901744,"female","Strix_nebulosa","belly",11.5703739919346,1.91832233244441,-1.35737524444168,2.34998470747749,324.717365001046,0,"e"
"Strix_nebulosa_e.Female.crown",17.63274,0.0439719201995012,0.393910561370124,0.455396507420801,"female","Strix_nebulosa","crown",3.67913981854809,1.27490187977086,0.202622290145893,1.29090301553108,9.03058430886033,0,"e"
"Strix_nebulosa_e.Female.tail",26.35212,0.0657160099750623,0.512760603882099,0.652348444672551,"female","Strix_nebulosa","tail",5.95340836529122,2.4664631236028,1.585595211058,2.93215833703136,32.7354198092051,0,"e"
"Strix_nebulosa_e.Female.throat",16.22061,0.0404503990024938,0.358086397715102,0.47628438327762,"female","Strix_nebulosa","throat",3.38441496027146,1.12423018253413,0.0765143086841613,1.12683092909014,3.89350585521847,0,"e"
"Strix_nebulosa_e.Female.wing_cov",19.39358,0.048363042394015,0.564959696538644,0.41853440252234,"female","Strix_nebulosa","cov",4.12474921621482,1.97298227216203,1.12087597813987,2.26914565522724,29.6014501882717,0,"e"
"Strix_nebulosa_f.Female.back",20.78151,0.0518242144638404,0.401175213675214,0.529790430514672,"female","Strix_nebulosa","back",4.4297020975164,1.6048128032288,0.446345209347332,1.66572752253014,15.5427989354369,0,"f"
"Strix_nebulosa_f.Female.belly",62.77292,0.156540947630923,0.133513806172171,1.20211069795285,"female","Strix_nebulosa","belly",13.8640203100608,2.26755544861235,-1.36840441095698,2.64845961729796,328.890228281011,0,"f"
"Strix_nebulosa_f.Female.crown",18.03738,0.0449809975062344,0.443996544773971,0.377996824993843,"female","Strix_nebulosa","crown",3.71147922914732,1.42638000502182,0.204662722714022,1.44098811542454,8.16529775820825,0,"f"
"Strix_nebulosa_f.Female.tail",20.86451,0.0520311970074813,0.467726396917148,0.693548520654632,"female","Strix_nebulosa","tail",4.68377870093734,1.66737203620509,0.941025632517245,1.91459101329062,29.439362574553,0,"f"
"Strix_nebulosa_f.Female.throat",12.97688,0.0323612967581047,0.434468085106383,0.396889169401552,"female","Strix_nebulosa","throat",2.71702391478927,1.04546640460432,0.370947984095316,1.10932520482528,19.5354883809741,0,"f"
"Strix_nebulosa_f.Female.wing_cov",11.30997,0.0282044139650873,0.536929460580913,0.513277332678335,"female","Strix_nebulosa","cov",2.47487916833076,1.17944851076551,0.700981826172786,1.37203291147535,30.7242929692396,0,"f"
"Strix_virgata_a.Male.back",19.99557,0.0498642643391521,0.598599255854673,0.416787637639874,"male","Strix_virgata","back",4.30379038481321,2.30518466925886,1.52008510120488,2.76125606822169,33.4016607378008,0,"a"
"Strix_virgata_a.Male.belly",73.8801,0.184239650872818,0.28616535105941,0.954579721498134,"male","Strix_virgata","belly",17.0099234576075,3.78520275429936,1.83875536037426,4.20818026781892,25.9093041148237,0,"a"
"Strix_virgata_a.Male.crown",24.51637,0.0611380798004988,0.54367201426025,0.62296302622011,"male","Strix_virgata","crown",5.67591459557734,2.38101520607131,2.29566874889198,3.3074655578225,43.9545051374387,0,"a"
"Strix_virgata_a.Male.tail",10.44795,0.0260547381546135,0.495247148288973,0.362229871553437,"male","Strix_virgata","tail",2.15926431553253,0.939040020971754,0.311000867566413,0.989200536096546,18.3243654521591,0,"a"
"Strix_virgata_a.Male.throat",44.5585,0.111118453865337,0.258566081197812,0.94994293141433,"male","Strix_virgata","throat",10.2616231145132,2.25251021832476,1.17656777196812,2.54128196107624,27.5796977084376,0,"a"
"Strix_virgata_a.Male.wing_cov",9.39304,0.0234240399002494,0.666095890410959,0.399897078214422,"male","Strix_virgata","cov",2.02475337937418,1.20569278760793,0.913013022969145,1.51237821929603,37.1348914399859,0,"a"
"Strix_virgata_b.Male.back",23.63164,0.0589317705735661,0.619284660766962,0.398418836093888,"male","Strix_virgata","back",5.07513381627648,2.7389001723499,2.03515028040319,3.41224424945277,36.6143363014053,0,"b"
"Strix_virgata_b.Male.belly",114.14206,0.284643541147132,0.157582298974636,1.10101368440213,"male","Strix_virgata","belly",25.4132950866917,4.62347808733055,-0.877299027290945,4.70597526633018,349.255929462072,0,"b"
"Strix_virgata_b.Male.crown",20.71789,0.0516655610972569,0.553853190029728,0.449536846227423,"male","Strix_virgata","crown",4.45685950656234,2.04275208497529,1.31950603967018,2.43185778149072,32.8602473619451,0,"b"
"Strix_virgata_b.Male.tail",23.24986,0.0579797007481297,0.505091217649555,0.300602885913437,"male","Strix_virgata","tail",4.76390184220313,1.93591152477857,0.753139195617647,2.07725108731373,21.25782464931,0,"b"
"Strix_virgata_b.Male.throat",41.9921,0.104718453865337,0.336326645152238,0.887652401814163,"male","Strix_virgata","throat",9.76320508089566,2.27289767707625,1.75401461717994,2.87099828069254,37.6576767933264,0,"b"
"Strix_virgata_b.Male.wing_cov",22.37594,0.055800349127182,0.643865363735071,0.521690633892084,"male","Strix_virgata","cov",5.03798817469781,2.65165279495688,2.26426506478622,3.48685514878579,40.4942476793205,0,"b"
"Strix_virgata_c.Male.back",26.18145,0.0652903990024938,0.677282377919321,0.48560846229524,"male","Strix_virgata","back",5.92341186727968,3.57733900955823,3.30766342161098,4.8721649910456,42.7569537859061,0,"c"
"Strix_virgata_c.Male.belly",101.63399,0.253451346633416,0.220765302906134,1.06892579023407,"male","Strix_virgata","belly",23.2778340494076,4.47907897253921,0.795381094855718,4.54915151740375,10.0694424509692,0,"c"
"Strix_virgata_c.Male.crown",13.18974,0.0328921197007481,0.639498432601881,0.499762602837541,"male","Strix_virgata","crown",2.9450691026823,1.5395165408677,1.32564017927356,2.03160849193679,40.7309394346243,0,"c"
"Strix_virgata_c.Male.tail",24.01703,0.0598928428927681,0.565729483282675,0.457710984525315,"male","Strix_virgata","tail",5.17979988727697,2.3870803248395,1.55018754559333,2.84626666068879,32.9999908339516,0,"c"
"Strix_virgata_c.Male.throat",70.86092,0.176710523690773,0.200744878957169,1.01851353801799,"male","Strix_virgata","throat",15.9262949199019,3.20324157957033,0.182943010185843,3.20846143222325,3.26871636753028,0,"c"
"Strix_virgata_c.Male.wing_cov",14.37755,0.0358542394014963,0.642028985507246,0.479340703507308,"male","Strix_virgata","cov",3.18259982894982,1.73053717725746,1.41463129875402,2.2351600911981,39.2643544107271,0,"c"
"Strix_virgata_d.Female.back",19.98441,0.049836433915212,0.610773240660295,0.441655431824783,"female","Strix_virgata","back",4.34154290500393,2.37434583837334,1.67033160699054,2.90302012351145,35.1260524270418,0,"d"
"Strix_virgata_d.Female.belly",91.92542,0.229240448877805,0.193543748651952,1.07391864835729,"female","Strix_virgata","belly",20.7835810973016,3.83970403272871,0.157469514174502,3.84293165524024,2.34843242948643,0,"d"
"Strix_virgata_d.Female.crown",17.13008,0.0427184039900249,0.613366960907945,0.445015698011287,"female","Strix_virgata","crown",3.71480986675859,2.08486961892698,1.41281940531479,2.51847970012839,34.1236715856152,0,"d"
"Strix_virgata_d.Female.tail",19.27099,0.0480573316708229,0.554350445890576,0.463226562813813,"female","Strix_virgata","tail",4.15989601189734,1.80954085388083,1.20763165711268,2.1755027743316,33.7179215635505,0,"d"
"Strix_virgata_d.Female.throat",48.5625,0.12110349127182,0.141645096347426,1.07580552896144,"female","Strix_virgata","throat",10.6743472992476,1.80141765472958,-0.584221219557146,1.89378457068175,342.031503299773,0,"d"
"Strix_virgata_d.Female.wing_cov",25.08087,0.0625458104738155,0.684701492537313,0.444625813206858,"female","Strix_virgata","cov",5.55732799609578,3.51905649143516,2.9472648461239,4.59022098194735,39.9467005979152,0,"d"
"Strix_virgata_e.Female.back",18.26481,0.0455481546134663,0.597458643011268,0.406174343825922,"female","Strix_virgata","back",3.90343848354131,1.93852600174224,1.29948029687899,2.33378064552079,33.8357071601097,0,"e"
"Strix_virgata_e.Female.belly",107.35185,0.267710349127182,0.152870282270853,1.13990102332083,"female","Strix_virgata","belly",23.9742828733481,4.08958345229915,-1.03681346798751,4.2189661032911,345.773803581974,0,"e"
"Strix_virgata_e.Female.crown",26.93722,0.0671751122194514,0.566452954427309,0.596836021596926,"female","Strix_virgata","crown",6.17057397285487,2.67567660729925,2.45499796189746,3.63128906860486,42.5371334941656,0,"e"
"Strix_virgata_e.Female.tail",15.73176,0.0392313216957606,0.453817939313104,0.384741914559725,"female","Strix_virgata","tail",3.25929493011397,1.25879637383669,0.344949028896258,1.30520425348712,15.3246138556432,0,"e"
"Strix_virgata_e.Female.throat",54.62317,0.136217381546135,0.190540046324515,1.02445992783452,"female","Strix_virgata","throat",12.2164919077732,2.50540577670169,-0.0148958591201787,2.50545005788364,359.659352663919,0,"e"
"Strix_virgata_e.Female.wing_cov",21.97406,0.0547981546134663,0.591832669322709,0.463618413625362,"female","Strix_virgata","cov",4.77271427646839,2.3074527301295,1.62734836550743,2.82357943123649,35.1936911077026,0,"e"
"Strix_virgata_f.Female.back",18.05648,0.0450286284289277,0.623573258793385,0.449570958331612,"female","Strix_virgata","back",3.9071952786892,1.93105498538459,1.38450703941767,2.37609618887279,35.6393594478105,0,"f"
"Strix_virgata_f.Female.belly",32.65762,0.0814404488778055,0.618838846818121,0.683249626340539,"female","Strix_virgata","belly",7.96848998150622,3.41262997865271,4.28555904912242,5.47832636255949,51.4693685234671,0,"f"
"Strix_virgata_f.Female.crown",16.3234,0.0407067331670823,0.621671500131822,0.514417167256843,"female","Strix_virgata","crown",3.66017854284274,1.83242853062926,1.58938616751031,2.42568396732493,40.9372565912117,0,"f"
"Strix_virgata_f.Female.tail",24.40227,0.0608535411471322,0.488640973630832,0.388869477380572,"female","Strix_virgata","tail",5.0785019142964,1.797964238862,0.626956322370142,1.90414012992387,19.2238393638847,0,"f"
"Strix_virgata_f.Female.throat",31.07336,0.0774896758104738,0.563760379596678,0.715522895688411,"female","Strix_virgata","throat",7.48998684402346,2.83916155213615,3.34560338543305,4.38792665523812,49.6812424645153,0,"f"
"Strix_virgata_f.Female.wing_cov",20.94926,0.0522425436408978,0.618336025848142,0.387552990901228,"female","Strix_virgata","cov",4.43117184804681,2.16735509927124,1.39209672076196,2.57591952636204,32.712718161272,0,"f"
"Struthidea_cinerea_a.Male.back",14.01706,0.0349552618453865,0.437889336753389,0.674876577915741,"male","Struthidea_cinerea","back",3.05794950351351,0.998699868618724,0.368083322947799,1.06437153297678,20.2319950061632,0,"a"
"Struthidea_cinerea_a.Male.belly",21.32102,0.0531696259351621,0.288650839606254,0.744436692741556,"male","Struthidea_cinerea","belly",4.56121995258072,1.05337072095202,-0.0035101485849065,1.05337656937207,359.809073908199,0,"a"
"Struthidea_cinerea_a.Male.crown",30.70258,0.0765650374064838,0.15,1.13822585004147,"male","Struthidea_cinerea","crown",6.75296825610039,1.05748174648257,-0.465594392791813,1.15544181278981,336.236778941446,0,"a"
"Struthidea_cinerea_a.Male.tail",17.63806,0.043985187032419,0.134926754047803,-1.58853147017608,"male","Struthidea_cinerea","tail",3.47732120627027,0.385449248468672,-1.0380252482054,1.10727934102328,290.371439670562,0,"a"
"Struthidea_cinerea_a.Male.throat",42.65029,0.106359825436409,0.279750071002556,0.92274924222056,"male","Struthidea_cinerea","throat",9.48836046393163,2.07748376160805,0.277294730795685,2.09590819156569,7.60268840693391,0,"a"
"Struthidea_cinerea_a.Male.wing_cov",31.10625,0.0775716957605985,0.602536997885835,0.48700903016751,"male","Struthidea_cinerea","cov",6.86832500601891,3.17523129903047,2.68741007765338,4.15983974785276,40.2434651049485,0,"a"
"Struthidea_cinerea_b.Male.back",17.1713,0.0428211970074813,0.522014309301046,0.638533553403491,"male","Struthidea_cinerea","back",3.84644648408,1.3693533108404,1.01580423133907,1.70498877600878,36.56850834214,0,"b"
"Struthidea_cinerea_b.Male.belly",25.58254,0.0637968578553616,0.300918295267247,0.756990039625503,"male","Struthidea_cinerea","belly",5.47687659591352,1.16768526060199,-0.0383829842557359,1.16831593385843,358.1173082201,0,"b"
"Struthidea_cinerea_b.Male.crown",23.71527,0.0591403241895262,0.213069741900055,0.983905693068106,"male","Struthidea_cinerea","crown",5.15152124503305,0.838139578538261,-0.227976276644781,0.868591466585478,344.783526171548,0,"b"
"Struthidea_cinerea_b.Male.tail",11.20216,0.0279355610972569,0.443438914027149,0.385206027478288,"male","Struthidea_cinerea","tail",2.30516938590953,0.62885939237714,0.0583876857312426,0.631564135481106,5.30453141885961,0,"b"
"Struthidea_cinerea_b.Male.throat",39.30754,0.0980237905236908,0.193437553684934,0.824276066348203,"male","Struthidea_cinerea","throat",8.35017618548446,1.75832479738625,-0.495758743624897,1.82687789000358,344.254230046962,0,"b"
"Struthidea_cinerea_b.Male.wing_cov",36.2097,0.0902985037406484,0.510429447852761,0.542251199459298,"male","Struthidea_cinerea","cov",7.96813989206845,3.17287787180293,2.19901703893233,3.86041836164053,34.7245536563168,0,"b"
"Struthidea_cinerea_c.Male.back",11.43531,0.0285169825436409,0.424453742445374,0.912235357842422,"male","Struthidea_cinerea","back",2.72271103654841,0.684573151891188,0.647901146216601,0.942558377798967,43.4235186430415,0,"c"
"Struthidea_cinerea_c.Male.belly",29.70289,0.0740720448877805,0.344901124466848,0.787938086004235,"male","Struthidea_cinerea","belly",6.56807405446158,1.74528482395034,0.553064878294318,1.83081945486552,17.5829347241672,0,"c"
"Struthidea_cinerea_c.Male.crown",28.83895,0.0719175810473816,0.244915254237288,1.05739176971016,"male","Struthidea_cinerea","crown",6.61741439036848,1.38336913688156,0.189742531247983,1.39632102220113,7.80994110840789,0,"c"
"Struthidea_cinerea_c.Male.tail",15.04281,0.0375132418952618,0.282860567319217,0.713810879764768,"male","Struthidea_cinerea","tail",3.16626557884702,0.700491080654758,-0.200224796611304,0.728544935645639,344.04821527885,0,"c"
"Struthidea_cinerea_c.Male.throat",20.52243,0.0511781296758105,0.323279648609078,0.612694368817323,"male","Struthidea_cinerea","throat",4.37896290723542,1.17978282885275,0.233852421986869,1.20273624645012,11.2116420542505,0,"c"
"Struthidea_cinerea_c.Male.wing_cov",15.75637,0.0392926932668329,0.619423286180631,0.585739978528775,"male","Struthidea_cinerea","cov",3.6433707466352,1.74751394371828,1.71071388151905,2.4454747939637,44.3903210617658,0,"c"
"Struthidea_cinerea_d.Female.back",15.57126,0.038831072319202,0.24285122254455,0.825709015630718,"female","Struthidea_cinerea","back",3.35140200163192,0.704857809924603,-0.0250065829481838,0.705301255778303,357.968141976926,0,"d"
"Struthidea_cinerea_d.Female.belly",34.87396,0.0869674812967581,0.206313416009019,0.894151659114666,"female","Struthidea_cinerea","belly",7.37298492853692,1.43349472161949,-0.698128288728672,1.59445609046915,334.033389343189,0,"d"
"Struthidea_cinerea_d.Female.crown",34.41352,0.0858192518703242,0.189204653824146,1.02450410437463,"female","Struthidea_cinerea","crown",7.40519424572917,1.3303013712343,-0.663829751373746,1.48673187801862,333.480480769424,0,"d"
"Struthidea_cinerea_d.Female.tail",14.81321,0.0369406733167082,0.189569160997732,0.366118265513093,"female","Struthidea_cinerea","tail",2.98200611535082,0.331712596287892,-0.547868621812719,0.640463327055517,301.193232880117,0,"d"
"Struthidea_cinerea_d.Female.throat",38.99915,0.0972547381546135,0.163265306122449,0.846803561265402,"female","Struthidea_cinerea","throat",8.23888002695905,1.50500693668176,-0.69375875477895,1.65721063516158,335.251850783876,0,"d"
"Struthidea_cinerea_d.Female.wing_cov",28.12459,0.0701361346633416,0.47728098873137,0.509666725631881,"female","Struthidea_cinerea","cov",6.05339560296377,2.09471172237047,1.17904927445189,2.40374174807149,29.373831908132,0,"d"
"Struthidea_cinerea_e.Female.back",18.36396,0.0457954114713217,0.468423942888523,0.661935105110554,"female","Struthidea_cinerea","back",4.06788528551666,1.34135677832325,0.775872382789811,1.54958573855391,30.0461004754993,0,"e"
"Struthidea_cinerea_e.Female.belly",31.93642,0.0796419451371571,0.232161008335027,0.929180376290097,"female","Struthidea_cinerea","belly",6.94457261737412,1.42360274215908,-0.140457398319249,1.4305149591058,354.365243685975,0,"e"
"Struthidea_cinerea_e.Female.crown",26.65125,0.066461970074813,0.258429615656685,0.837610656650991,"female","Struthidea_cinerea","crown",5.74730397434994,1.28996556160679,-0.108909305066573,1.29455489913005,355.174072661083,0,"e"
"Struthidea_cinerea_e.Female.tail",19.94972,0.0497499251870324,0.301081730769231,0.195695857964654,"female","Struthidea_cinerea","tail",3.99367901951929,0.866935514649003,-0.465215054310741,0.98387104506489,331.781097323048,0,"e"
"Struthidea_cinerea_e.Female.throat",31.44091,0.0784062593516209,0.175651789659744,0.581080951713976,"female","Struthidea_cinerea","throat",6.48923850511695,1.31542354596226,-0.631318642405065,1.45907584913194,334.361991254111,0,"e"
"Struthidea_cinerea_e.Female.wing_cov",26.73515,0.0666711970074813,0.515973254086181,0.554478054881916,"female","Struthidea_cinerea","cov",5.91107643174905,2.26023992545635,1.75505749814725,2.86162739405916,37.8290417699107,0,"e"
"Struthidea_cinerea_f.Female.back",19.21766,0.0479243391521197,0.294700960644562,0.846969237614626,"female","Struthidea_cinerea","back",4.16093703780418,0.981211331744225,-0.050906341924839,0.982530983323907,357.030093581593,0,"f"
"Struthidea_cinerea_f.Female.belly",41.23488,0.102830124688279,0.216472073209214,0.898871083313966,"female","Struthidea_cinerea","belly",8.80288854634325,1.78647530575296,-0.624938767341043,1.89262845825346,340.719314178384,0,"f"
"Struthidea_cinerea_f.Female.crown",21.70235,0.0541205735660848,0.273856578204404,0.903652434497748,"female","Struthidea_cinerea","crown",4.6848907979279,0.954866920255121,-0.187410245839237,0.97308449563387,348.895793445298,0,"f"
"Struthidea_cinerea_f.Female.tail",8.97642,0.0223850872817955,-0.00421585160202358,2.31334184311382,"female","Struthidea_cinerea","tail",1.82017770433097,0.0985879005444001,-0.597270238734848,0.605352221613281,279.372962821244,0,"f"
"Struthidea_cinerea_f.Female.throat",37.36647,0.093183216957606,0.239137813985064,0.914060350519348,"female","Struthidea_cinerea","throat",8.07351787396089,1.7109347319845,-0.356357053295675,1.74765214117239,348.234525266558,0,"f"
"Struthidea_cinerea_f.Female.wing_cov",22.36681,0.0557775810473815,0.464924670433145,0.457294986204621,"female","Struthidea_cinerea","cov",4.76609654146501,1.78194250969432,0.936809758280144,2.01318941758211,27.7319775145167,0,"f"
"Struthio_camelus_a.Male.back",8.89509,0.0221822693266833,0.204895104895105,1.11040499966584,"male","Struthio_camelus","back",2.06001984968181,0.522646328286747,-0.020238948432838,0.523038047856258,357.782387138022,0,"a"
"Struthio_camelus_a.Male.belly",7.06122,0.0176090274314214,0.165217391304348,1.29673428666057,"male","Struthio_camelus","belly",1.66581853368393,0.386665719171037,-0.116670320654766,0.40388407012872,343.209634537362,0,"a"
"Struthio_camelus_a.Male.crown",31.12803,0.0776260099750623,0.356657483930211,1.05051758238532,"male","Struthio_camelus","crown",8.08220466469893,1.61658140964749,2.65940397603337,3.11219616376602,58.705687456425,0,"a"
"Struthio_camelus_a.Male.tail",60.44526,0.150736309226933,0.192243186582809,1.1933813426113,"male","Struthio_camelus","tail",14.5728069201797,2.53780703617021,0.755334518538098,2.6478283153804,16.5747296115379,0,"a"
"Struthio_camelus_a.Male.throat",32.1445,0.0801608478802993,0.446111201695744,0.964117959557548,"male","Struthio_camelus","throat",8.4418278685431,2.21235804272399,3.63441370938106,4.25481975178062,58.6700853183227,0,"a"
"Struthio_camelus_a.Male.wing_cov",5.30026,0.0132176059850374,-0.127565982404692,1.45529968030266,"male","Struthio_camelus","cov",1.31043860350499,0.199121919943479,-0.123331559255535,0.23422257045464,328.226873755147,0,"a"
"Struthio_camelus_b.Male.back",5.82577,0.0145281047381546,0.0183696900114809,1.44749734452775,"male","Struthio_camelus","back",1.42811937712812,0.185705886124737,-0.163129057740408,0.24717962217919,318.703056114891,0,"b"
"Struthio_camelus_b.Male.belly",7.68873,0.0191738902743142,0.453565008987418,0.985590012992176,"male","Struthio_camelus","belly",1.91801627845722,0.685054176674527,0.416840622050385,0.801907307093884,31.3196066256504,0,"b"
"Struthio_camelus_b.Male.crown",43.4331,0.108311970074813,0.230162085976039,1.21343736107392,"male","Struthio_camelus","crown",11.311486819514,1.44160329391158,2.06723248491203,2.52025201194092,55.1096595100832,0,"b"
"Struthio_camelus_b.Male.tail",61.17708,0.152561296758105,0.0831062670299728,1.33640881116281,"male","Struthio_camelus","tail",14.2114053312703,1.85710763933616,-0.931601705312646,2.07767430590605,333.359771137594,0,"b"
"Struthio_camelus_b.Male.throat",12.60528,0.0314346134663342,0.0684474123539231,1.3617628253746,"male","Struthio_camelus","throat",3.02887876118954,0.397808769363461,-0.0649275967245511,0.403072462218517,350.730312579658,0,"b"
"Struthio_camelus_b.Male.wing_cov",8.66655,0.0216123441396509,-0.136986301369863,1.85402590015769,"male","Struthio_camelus","cov",1.95549599336656,0.124942915379206,-0.478091156826066,0.494147636176418,284.645947453169,0,"b"
"Struthio_camelus_c.Male.back",11.36403,0.0283392269326683,0.31023102310231,0.453310793744946,"male","Struthio_camelus","back",2.3742941985502,0.69613752071096,0.0994315940243684,0.703202737218669,8.12876153479702,0,"c"
"Struthio_camelus_c.Male.belly",28.88433,0.0720307481296758,0.373719806763285,0.860438294964493,"male","Struthio_camelus","belly",6.61526266838884,1.72406208183665,0.973778086232946,1.98005904539597,29.4584622508693,0,"c"
"Struthio_camelus_c.Male.crown",40.77293,0.10167812967581,0.379042161277118,0.947197251030457,"male","Struthio_camelus","crown",9.95238279172342,2.44869426528183,2.53698068884589,3.52595726298562,46.0144886846746,0,"c"
"Struthio_camelus_c.Male.tail",23.34311,0.0582122443890274,0.481544336020365,0.895543109120831,"male","Struthio_camelus","tail",5.92192882500135,1.60006547210018,2.34431472245522,2.83831306112054,55.6852851158267,0,"c"
